,gene,trans_id,index,start,end,sample,FPKM
16552,A2ML1,0,16,8861298,8863793,212,0
16553,A2ML1,0,17,8864009,8867841,212,0
16554,A2ML1,0,18,8868058,8868229,212,0
16555,A2ML1,0,19,8868358,8868536,212,0
16556,A2ML1,0,20,8868628,8869134,212,0
16557,A2ML1,0,21,8869204,8874424,212,0
16558,A2ML1,0,22,8874528,8874970,212,0
16559,A2ML1,0,23,8875013,8876057,212,0
16560,A2ML1,0,24,8875013,8880523,212,0
16561,A2ML1,0,25,8880617,8886506,212,0
16562,A2ML1,1,0,8845175,8845441,212,0
16563,A2ML1,1,1,8845503,8846076,212,0
16564,A2ML1,1,2,8846223,8847548,212,0
16565,A2ML1,1,3,8847699,8848719,212,0
16566,A2ML1,1,4,8848915,8849668,212,0
16567,A2ML1,1,5,8849760,8850159,212,0
16568,A2ML1,1,6,8850275,8851783,212,0
16569,A2ML1,1,7,8852013,8852209,212,0
16570,A2ML1,1,8,8852337,8854127,212,0
16571,A2ML1,1,9,8854250,8854779,212,0
16572,A2ML1,1,10,8854832,8855508,212,0
16573,A2ML1,1,11,8855593,8857163,212,0
16574,A2ML1,1,12,8857341,8857506,212,0
16575,A2ML1,1,13,8857589,8857945,212,0
16576,A2ML1,1,14,8858103,8860880,212,0
16577,A2ML1,1,15,8860956,8861134,212,0
16578,A2ML1,1,16,8861298,8863793,212,0
16579,A2ML1,1,17,8864009,8867841,212,0
16580,A2ML1,1,18,8868058,8868229,212,0
16581,A2ML1,1,19,8868358,8868536,212,0
16582,A2ML1,1,20,8868628,8869134,212,0
16583,A2ML1,1,21,8869204,8874424,212,0
16584,A2ML1,1,22,8874528,8874970,212,0
16585,A2ML1,1,23,8875013,8876057,212,0
16586,A2ML1,1,24,8875013,8880523,212,0
16587,A2ML1,1,25,8880617,8886506,212,0
16588,A2ML1,2,0,8845175,8845441,212,0
16589,A2ML1,2,1,8845503,8846076,212,0
16590,A2ML1,2,2,8846223,8847548,212,0
16591,A2ML1,2,3,8847699,8848719,212,0
16592,A2ML1,2,4,8848915,8849668,212,0
16593,A2ML1,2,5,8849760,8850159,212,0
16594,A2ML1,2,6,8850275,8851783,212,0
16595,A2ML1,2,7,8852013,8852209,212,0
16596,A2ML1,2,8,8852337,8854127,212,0
16597,A2ML1,2,9,8854250,8854779,212,0
16598,A2ML1,2,10,8854832,8855508,212,0
16599,A2ML1,2,11,8855593,8857163,212,0
16600,A2ML1,2,12,8857341,8857506,212,0
16601,A2ML1,2,13,8857589,8857945,212,0
16602,A2ML1,2,14,8858103,8860880,212,0
16603,A2ML1,2,15,8860956,8861134,212,0
16604,A2ML1,2,16,8861298,8863793,212,0
16605,A2ML1,2,17,8864009,8867841,212,0
16606,A2ML1,2,18,8868058,8868229,212,31
16607,A2ML1,2,19,8868358,8868536,212,41
16608,A2ML1,2,20,8868628,8869134,212,33
16609,A2ML1,2,21,8869204,8874424,212,41
16610,A2ML1,2,22,8874528,8874970,212,30
16611,A2ML1,2,23,8875013,8876057,212,0
16612,A2ML1,2,24,8875013,8880523,212,0
16613,A2ML1,2,25,8880617,8886506,212,0
16614,A2ML1,0,0,8845175,8845441,213,0
16615,A2ML1,0,1,8845503,8846076,213,0
16616,A2ML1,0,2,8846223,8847548,213,0
16617,A2ML1,0,3,8847699,8848719,213,0
16618,A2ML1,0,4,8848915,8849668,213,0
16619,A2ML1,0,5,8849760,8850159,213,0
16620,A2ML1,0,6,8850275,8851783,213,0
16621,A2ML1,0,7,8852013,8852209,213,0
16622,A2ML1,0,8,8852337,8854127,213,0
16623,A2ML1,0,9,8854250,8854779,213,0
16624,A2ML1,0,10,8854832,8855508,213,0
16625,A2ML1,0,11,8855593,8857163,213,0
16626,A2ML1,0,12,8857341,8857506,213,0
16627,A2ML1,0,13,8857589,8857945,213,0
16628,A2ML1,0,14,8858103,8860880,213,0
16629,A2ML1,0,15,8860956,8861134,213,0
16630,A2ML1,0,16,8861298,8863793,213,0
16631,A2ML1,0,17,8864009,8867841,213,0
16632,A2ML1,0,18,8868058,8868229,213,0
16633,A2ML1,0,19,8868358,8868536,213,0
16634,A2ML1,0,20,8868628,8869134,213,0
16635,A2ML1,0,21,8869204,8874424,213,0
16636,A2ML1,0,22,8874528,8874970,213,0
16637,A2ML1,0,23,8875013,8876057,213,0
16638,A2ML1,0,24,8875013,8880523,213,0
16639,A2ML1,0,25,8880617,8886506,213,0
16640,A2ML1,1,0,8845175,8845441,213,0
16641,A2ML1,1,1,8845503,8846076,213,0
16642,A2ML1,1,2,8846223,8847548,213,0
16643,A2ML1,1,3,8847699,8848719,213,0
16644,A2ML1,1,4,8848915,8849668,213,0
16645,A2ML1,1,5,8849760,8850159,213,0
16646,A2ML1,1,6,8850275,8851783,213,0
16647,A2ML1,1,7,8852013,8852209,213,0
16648,A2ML1,1,8,8852337,8854127,213,0
16649,A2ML1,1,9,8854250,8854779,213,0
16650,A2ML1,1,10,8854832,8855508,213,0
16651,A2ML1,1,11,8855593,8857163,213,0
16652,A2ML1,1,12,8857341,8857506,213,0
16653,A2ML1,1,13,8857589,8857945,213,0
16654,A2ML1,1,14,8858103,8860880,213,0
16655,A2ML1,1,15,8860956,8861134,213,0
16656,A2ML1,1,16,8861298,8863793,213,0
16657,A2ML1,1,17,8864009,8867841,213,0
16658,A2ML1,1,18,8868058,8868229,213,0
16659,A2ML1,1,19,8868358,8868536,213,0
16660,A2ML1,1,20,8868628,8869134,213,0
16661,A2ML1,1,21,8869204,8874424,213,0
16662,A2ML1,1,22,8874528,8874970,213,0
16663,A2ML1,1,23,8875013,8876057,213,0
16664,A2ML1,1,24,8875013,8880523,213,0
16665,A2ML1,1,25,8880617,8886506,213,0
16666,A2ML1,2,0,8845175,8845441,213,0
16667,A2ML1,2,1,8845503,8846076,213,0
16668,A2ML1,2,2,8846223,8847548,213,0
16669,A2ML1,2,3,8847699,8848719,213,0
16670,A2ML1,2,4,8848915,8849668,213,0
16671,A2ML1,2,5,8849760,8850159,213,0
16672,A2ML1,2,6,8850275,8851783,213,0
16673,A2ML1,2,7,8852013,8852209,213,0
16674,A2ML1,2,8,8852337,8854127,213,0
16675,A2ML1,2,9,8854250,8854779,213,0
16676,A2ML1,2,10,8854832,8855508,213,0
16677,A2ML1,2,11,8855593,8857163,213,0
16678,A2ML1,2,12,8857341,8857506,213,0
16679,A2ML1,2,13,8857589,8857945,213,0
16680,A2ML1,2,14,8858103,8860880,213,0
16681,A2ML1,2,15,8860956,8861134,213,0
16682,A2ML1,2,16,8861298,8863793,213,0
16683,A2ML1,2,17,8864009,8867841,213,0
16684,A2ML1,2,18,8868058,8868229,213,0
16685,A2ML1,2,19,8868358,8868536,213,0
16686,A2ML1,2,20,8868628,8869134,213,0
16687,A2ML1,2,21,8869204,8874424,213,33
16688,A2ML1,2,22,8874528,8874970,213,30
16689,A2ML1,2,23,8875013,8876057,213,0
16690,A2ML1,2,24,8875013,8880523,213,0
16691,A2ML1,2,25,8880617,8886506,213,0
16692,A2ML1,0,0,8845175,8845441,214,0
16693,A2ML1,0,1,8845503,8846076,214,0
16694,A2ML1,0,2,8846223,8847548,214,0
16695,A2ML1,0,3,8847699,8848719,214,0
16696,A2ML1,0,4,8848915,8849668,214,0
16697,A2ML1,0,5,8849760,8850159,214,0
16698,A2ML1,0,6,8850275,8851783,214,0
16699,A2ML1,0,7,8852013,8852209,214,0
16700,A2ML1,0,8,8852337,8854127,214,0
16701,A2ML1,0,9,8854250,8854779,214,0
16702,A2ML1,0,10,8854832,8855508,214,0
16703,A2ML1,0,11,8855593,8857163,214,0
16704,A2ML1,0,12,8857341,8857506,214,0
16705,A2ML1,0,13,8857589,8857945,214,0
16706,A2ML1,0,14,8858103,8860880,214,0
16707,A2ML1,0,15,8860956,8861134,214,0
16708,A2ML1,0,16,8861298,8863793,214,0
16709,A2ML1,0,17,8864009,8867841,214,0
16710,A2ML1,0,18,8868058,8868229,214,0
16711,A2ML1,0,19,8868358,8868536,214,0
16712,A2ML1,0,20,8868628,8869134,214,0
16713,A2ML1,0,21,8869204,8874424,214,0
16714,A2ML1,0,22,8874528,8874970,214,0
16715,A2ML1,0,23,8875013,8876057,214,0
16716,A2ML1,0,24,8875013,8880523,214,0
16717,A2ML1,0,25,8880617,8886506,214,0
16718,A2ML1,1,0,8845175,8845441,214,0
16719,A2ML1,1,1,8845503,8846076,214,0
16720,A2ML1,1,2,8846223,8847548,214,0
16721,A2ML1,1,3,8847699,8848719,214,0
16722,A2ML1,1,4,8848915,8849668,214,0
16723,A2ML1,1,5,8849760,8850159,214,0
16724,A2ML1,1,6,8850275,8851783,214,0
16725,A2ML1,1,7,8852013,8852209,214,0
16726,A2ML1,1,8,8852337,8854127,214,0
16727,A2ML1,1,9,8854250,8854779,214,0
16728,A2ML1,1,10,8854832,8855508,214,0
16729,A2ML1,1,11,8855593,8857163,214,0
16730,A2ML1,1,12,8857341,8857506,214,0
16731,A2ML1,1,13,8857589,8857945,214,0
16732,A2ML1,1,14,8858103,8860880,214,0
16733,A2ML1,1,15,8860956,8861134,214,0
16734,A2ML1,1,16,8861298,8863793,214,0
16735,A2ML1,1,17,8864009,8867841,214,0
16736,A2ML1,1,18,8868058,8868229,214,0
16737,A2ML1,1,19,8868358,8868536,214,0
16738,A2ML1,1,20,8868628,8869134,214,0
16739,A2ML1,1,21,8869204,8874424,214,0
16740,A2ML1,1,22,8874528,8874970,214,0
16741,A2ML1,1,23,8875013,8876057,214,0
16742,A2ML1,1,24,8875013,8880523,214,0
16743,A2ML1,1,25,8880617,8886506,214,0
16744,A2ML1,2,0,8845175,8845441,214,0
16745,A2ML1,2,1,8845503,8846076,214,0
16746,A2ML1,2,2,8846223,8847548,214,0
16747,A2ML1,2,3,8847699,8848719,214,0
16748,A2ML1,2,4,8848915,8849668,214,0
16749,A2ML1,2,5,8849760,8850159,214,0
16750,A2ML1,2,6,8850275,8851783,214,0
16751,A2ML1,2,7,8852013,8852209,214,0
16752,A2ML1,2,8,8852337,8854127,214,0
16753,A2ML1,2,9,8854250,8854779,214,0
16754,A2ML1,2,10,8854832,8855508,214,0
16755,A2ML1,2,11,8855593,8857163,214,0
16756,A2ML1,2,12,8857341,8857506,214,0
16757,A2ML1,2,13,8857589,8857945,214,0
16758,A2ML1,2,14,8858103,8860880,214,0
16759,A2ML1,2,15,8860956,8861134,214,0
16760,A2ML1,2,16,8861298,8863793,214,0
16761,A2ML1,2,17,8864009,8867841,214,0
16762,A2ML1,2,18,8868058,8868229,214,0
16763,A2ML1,2,19,8868358,8868536,214,0
16764,A2ML1,2,20,8868628,8869134,214,0
16765,A2ML1,2,21,8869204,8874424,214,30
16766,A2ML1,2,22,8874528,8874970,214,0
16767,A2ML1,2,23,8875013,8876057,214,0
16768,A2ML1,2,24,8875013,8880523,214,0
16769,A2ML1,2,25,8880617,8886506,214,0
16770,A2ML1,0,0,8845175,8845441,215,0
16771,A2ML1,0,1,8845503,8846076,215,0
16772,A2ML1,0,2,8846223,8847548,215,27
16773,A2ML1,0,3,8847699,8848719,215,28
16774,A2ML1,0,4,8848915,8849668,215,22
16775,A2ML1,0,5,8849760,8850159,215,0
16776,A2ML1,0,6,8850275,8851783,215,0
16777,A2ML1,0,7,8852013,8852209,215,0
16778,A2ML1,0,8,8852337,8854127,215,29
16779,A2ML1,0,9,8854250,8854779,215,32
16780,A2ML1,0,10,8854832,8855508,215,35
16781,A2ML1,0,11,8855593,8857163,215,31
16782,A2ML1,0,12,8857341,8857506,215,0
16783,A2ML1,0,13,8857589,8857945,215,0
16784,A2ML1,0,14,8858103,8860880,215,29
16785,A2ML1,0,15,8860956,8861134,215,29
16786,A2ML1,0,16,8861298,8863793,215,31
16787,A2ML1,0,17,8864009,8867841,215,0
16788,A2ML1,0,18,8868058,8868229,215,34
16789,A2ML1,0,19,8868358,8868536,215,8
16790,A2ML1,0,20,8868628,8869134,215,9
16791,A2ML1,0,21,8869204,8874424,215,8
16792,A2ML1,0,22,8874528,8874970,215,12
16793,A2ML1,0,23,8875013,8876057,215,23
16794,A2ML1,0,24,8875013,8880523,215,30
16795,A2ML1,0,25,8880617,8886506,215,28
16796,A2ML1,1,0,8845175,8845441,215,0
16797,A2ML1,1,1,8845503,8846076,215,0
16798,A2ML1,1,2,8846223,8847548,215,8
16799,A2ML1,1,3,8847699,8848719,215,3
16800,A2ML1,1,4,8848915,8849668,215,8
16801,A2ML1,1,5,8849760,8850159,215,0
16802,A2ML1,1,6,8850275,8851783,215,0
16803,A2ML1,1,7,8852013,8852209,215,0
16804,A2ML1,1,8,8852337,8854127,215,5
16805,A2ML1,1,9,8854250,8854779,215,0
16806,A2ML1,1,10,8854832,8855508,215,0
16807,A2ML1,1,11,8855593,8857163,215,0
16808,A2ML1,1,12,8857341,8857506,215,0
16809,A2ML1,1,13,8857589,8857945,215,0
16810,A2ML1,1,14,8858103,8860880,215,5
16811,A2ML1,1,15,8860956,8861134,215,2
16812,A2ML1,1,16,8861298,8863793,215,0
16813,A2ML1,1,17,8864009,8867841,215,0
16814,A2ML1,1,18,8868058,8868229,215,4
16815,A2ML1,1,19,8868358,8868536,215,7
16816,A2ML1,1,20,8868628,8869134,215,4
16817,A2ML1,1,21,8869204,8874424,215,7
16818,A2ML1,1,22,8874528,8874970,215,12
16819,A2ML1,1,23,8875013,8876057,215,8
16820,A2ML1,1,24,8875013,8880523,215,1
16821,A2ML1,1,25,8880617,8886506,215,3
16822,A2ML1,2,0,8845175,8845441,215,0
16823,A2ML1,2,1,8845503,8846076,215,0
16824,A2ML1,2,2,8846223,8847548,215,0
16825,A2ML1,2,3,8847699,8848719,215,0
16826,A2ML1,2,4,8848915,8849668,215,0
16827,A2ML1,2,5,8849760,8850159,215,0
16828,A2ML1,2,6,8850275,8851783,215,0
16829,A2ML1,2,7,8852013,8852209,215,0
16830,A2ML1,2,8,8852337,8854127,215,0
16831,A2ML1,2,9,8854250,8854779,215,0
16832,A2ML1,2,10,8854832,8855508,215,0
16833,A2ML1,2,11,8855593,8857163,215,0
16834,A2ML1,2,12,8857341,8857506,215,0
16835,A2ML1,2,13,8857589,8857945,215,0
16836,A2ML1,2,14,8858103,8860880,215,0
16837,A2ML1,2,15,8860956,8861134,215,0
16838,A2ML1,2,16,8861298,8863793,215,0
16839,A2ML1,2,17,8864009,8867841,215,0
16840,A2ML1,2,18,8868058,8868229,215,9
16841,A2ML1,2,19,8868358,8868536,215,33
16842,A2ML1,2,20,8868628,8869134,215,37
16843,A2ML1,2,21,8869204,8874424,215,37
16844,A2ML1,2,22,8874528,8874970,215,37
16845,A2ML1,2,23,8875013,8876057,215,0
16846,A2ML1,2,24,8875013,8880523,215,0
16847,A2ML1,2,25,8880617,8886506,215,0
16848,A2ML1,0,0,8845175,8845441,216,0
16849,A2ML1,0,1,8845503,8846076,216,0
16850,A2ML1,0,2,8846223,8847548,216,0
16851,A2ML1,0,3,8847699,8848719,216,0
16852,A2ML1,0,4,8848915,8849668,216,0
16853,A2ML1,0,5,8849760,8850159,216,0
16854,A2ML1,0,6,8850275,8851783,216,0
16855,A2ML1,0,7,8852013,8852209,216,0
16856,A2ML1,0,8,8852337,8854127,216,0
16857,A2ML1,0,9,8854250,8854779,216,0
16858,A2ML1,0,10,8854832,8855508,216,0
16859,A2ML1,0,11,8855593,8857163,216,0
16860,A2ML1,0,12,8857341,8857506,216,0
16861,A2ML1,0,13,8857589,8857945,216,0
16862,A2ML1,0,14,8858103,8860880,216,0
16863,A2ML1,0,15,8860956,8861134,216,0
16864,A2ML1,0,16,8861298,8863793,216,0
16865,A2ML1,0,17,8864009,8867841,216,0
16866,A2ML1,0,18,8868058,8868229,216,0
16867,A2ML1,0,19,8868358,8868536,216,0
16868,A2ML1,0,20,8868628,8869134,216,0
16869,A2ML1,0,21,8869204,8874424,216,0
16870,A2ML1,0,22,8874528,8874970,216,0
16871,A2ML1,0,23,8875013,8876057,216,0
16872,A2ML1,0,24,8875013,8880523,216,0
16873,A2ML1,0,25,8880617,8886506,216,0
16874,A2ML1,1,0,8845175,8845441,216,0
16875,A2ML1,1,1,8845503,8846076,216,0
16876,A2ML1,1,2,8846223,8847548,216,0
16877,A2ML1,1,3,8847699,8848719,216,0
16878,A2ML1,1,4,8848915,8849668,216,0
16879,A2ML1,1,5,8849760,8850159,216,0
16880,A2ML1,1,6,8850275,8851783,216,0
16881,A2ML1,1,7,8852013,8852209,216,0
16882,A2ML1,1,8,8852337,8854127,216,0
16883,A2ML1,1,9,8854250,8854779,216,0
16884,A2ML1,1,10,8854832,8855508,216,0
16885,A2ML1,1,11,8855593,8857163,216,0
16886,A2ML1,1,12,8857341,8857506,216,0
16887,A2ML1,1,13,8857589,8857945,216,0
16888,A2ML1,1,14,8858103,8860880,216,0
16889,A2ML1,1,15,8860956,8861134,216,0
16890,A2ML1,1,16,8861298,8863793,216,0
16891,A2ML1,1,17,8864009,8867841,216,0
16892,A2ML1,1,18,8868058,8868229,216,0
16893,A2ML1,1,19,8868358,8868536,216,0
16894,A2ML1,1,20,8868628,8869134,216,0
16895,A2ML1,1,21,8869204,8874424,216,0
16896,A2ML1,1,22,8874528,8874970,216,0
16897,A2ML1,1,23,8875013,8876057,216,0
16898,A2ML1,1,24,8875013,8880523,216,0
16899,A2ML1,1,25,8880617,8886506,216,0
16900,A2ML1,2,0,8845175,8845441,216,0
16901,A2ML1,2,1,8845503,8846076,216,0
16902,A2ML1,2,2,8846223,8847548,216,0
16903,A2ML1,2,3,8847699,8848719,216,0
16904,A2ML1,2,4,8848915,8849668,216,0
16905,A2ML1,2,5,8849760,8850159,216,0
16906,A2ML1,2,6,8850275,8851783,216,0
16907,A2ML1,2,7,8852013,8852209,216,0
16908,A2ML1,2,8,8852337,8854127,216,0
16909,A2ML1,2,9,8854250,8854779,216,0
16910,A2ML1,2,10,8854832,8855508,216,0
16911,A2ML1,2,11,8855593,8857163,216,0
16912,A2ML1,2,12,8857341,8857506,216,0
16913,A2ML1,2,13,8857589,8857945,216,0
16914,A2ML1,2,14,8858103,8860880,216,0
16915,A2ML1,2,15,8860956,8861134,216,0
16916,A2ML1,2,16,8861298,8863793,216,0
16917,A2ML1,2,17,8864009,8867841,216,0
16918,A2ML1,2,18,8868058,8868229,216,0
16919,A2ML1,2,19,8868358,8868536,216,31
16920,A2ML1,2,20,8868628,8869134,216,34
16921,A2ML1,2,21,8869204,8874424,216,43
16922,A2ML1,2,22,8874528,8874970,216,36
16923,A2ML1,2,23,8875013,8876057,216,0
16924,A2ML1,2,24,8875013,8880523,216,0
16925,A2ML1,2,25,8880617,8886506,216,0
16926,A2ML1,0,0,8845175,8845441,217,0
16927,A2ML1,0,1,8845503,8846076,217,15
16928,A2ML1,0,2,8846223,8847548,217,31
16929,A2ML1,0,3,8847699,8848719,217,30
16930,A2ML1,0,4,8848915,8849668,217,14
16931,A2ML1,0,5,8849760,8850159,217,1
16932,A2ML1,0,6,8850275,8851783,217,4
16933,A2ML1,0,7,8852013,8852209,217,0
16934,A2ML1,0,8,8852337,8854127,217,24
16935,A2ML1,0,9,8854250,8854779,217,48
16936,A2ML1,0,10,8854832,8855508,217,47
16937,A2ML1,0,11,8855593,8857163,217,45
16938,A2ML1,0,12,8857341,8857506,217,21
16939,A2ML1,0,13,8857589,8857945,217,19
16940,A2ML1,0,14,8858103,8860880,217,30
16941,A2ML1,0,15,8860956,8861134,217,33
16942,A2ML1,0,16,8861298,8863793,217,45
16943,A2ML1,0,17,8864009,8867841,217,34
16944,A2ML1,0,18,8868058,8868229,217,37
16945,A2ML1,0,19,8868358,8868536,217,13
16946,A2ML1,0,20,8868628,8869134,217,27
16947,A2ML1,0,21,8869204,8874424,217,19
16948,A2ML1,0,22,8874528,8874970,217,8
16949,A2ML1,0,23,8875013,8876057,217,20
16950,A2ML1,0,24,8875013,8880523,217,21
16951,A2ML1,0,25,8880617,8886506,217,21
16952,A2ML1,1,0,8845175,8845441,217,0
16953,A2ML1,1,1,8845503,8846076,217,42
16954,A2ML1,1,2,8846223,8847548,217,29
16955,A2ML1,1,3,8847699,8848719,217,27
16956,A2ML1,1,4,8848915,8849668,217,41
16957,A2ML1,1,5,8849760,8850159,217,43
16958,A2ML1,1,6,8850275,8851783,217,39
16959,A2ML1,1,7,8852013,8852209,217,40
16960,A2ML1,1,8,8852337,8854127,217,22
16961,A2ML1,1,9,8854250,8854779,217,0
16962,A2ML1,1,10,8854832,8855508,217,0
16963,A2ML1,1,11,8855593,8857163,217,0
16964,A2ML1,1,12,8857341,8857506,217,16
16965,A2ML1,1,13,8857589,8857945,217,28
16966,A2ML1,1,14,8858103,8860880,217,21
16967,A2ML1,1,15,8860956,8861134,217,24
16968,A2ML1,1,16,8861298,8863793,217,0
16969,A2ML1,1,17,8864009,8867841,217,15
16970,A2ML1,1,18,8868058,8868229,217,38
16971,A2ML1,1,19,8868358,8868536,217,77
16972,A2ML1,1,20,8868628,8869134,217,56
16973,A2ML1,1,21,8869204,8874424,217,60
16974,A2ML1,1,22,8874528,8874970,217,71
16975,A2ML1,1,23,8875013,8876057,217,25
16976,A2ML1,1,24,8875013,8880523,217,34
16977,A2ML1,1,25,8880617,8886506,217,38
16978,A2ML1,2,0,8845175,8845441,217,0
16979,A2ML1,2,1,8845503,8846076,217,0
16980,A2ML1,2,2,8846223,8847548,217,0
16981,A2ML1,2,3,8847699,8848719,217,0
16982,A2ML1,2,4,8848915,8849668,217,0
16983,A2ML1,2,5,8849760,8850159,217,0
16984,A2ML1,2,6,8850275,8851783,217,0
16985,A2ML1,2,7,8852013,8852209,217,0
16986,A2ML1,2,8,8852337,8854127,217,0
16987,A2ML1,2,9,8854250,8854779,217,0
16988,A2ML1,2,10,8854832,8855508,217,0
16989,A2ML1,2,11,8855593,8857163,217,0
16990,A2ML1,2,12,8857341,8857506,217,0
16991,A2ML1,2,13,8857589,8857945,217,0
16992,A2ML1,2,14,8858103,8860880,217,0
16993,A2ML1,2,15,8860956,8861134,217,0
16994,A2ML1,2,16,8861298,8863793,217,0
16995,A2ML1,2,17,8864009,8867841,217,0
16996,A2ML1,2,18,8868058,8868229,217,8
16997,A2ML1,2,19,8868358,8868536,217,29
16998,A2ML1,2,20,8868628,8869134,217,21
16999,A2ML1,2,21,8869204,8874424,217,35
17000,A2ML1,2,22,8874528,8874970,217,20
17001,A2ML1,2,23,8875013,8876057,217,0
17002,A2ML1,2,24,8875013,8880523,217,0
17003,A2ML1,2,25,8880617,8886506,217,0
17004,A2ML1,0,0,8845175,8845441,218,0
17005,A2ML1,0,1,8845503,8846076,218,9
17006,A2ML1,0,2,8846223,8847548,218,22
17007,A2ML1,0,3,8847699,8848719,218,32
17008,A2ML1,0,4,8848915,8849668,218,16
17009,A2ML1,0,5,8849760,8850159,218,3
17010,A2ML1,0,6,8850275,8851783,218,2
17011,A2ML1,0,7,8852013,8852209,218,0
17012,A2ML1,0,8,8852337,8854127,218,16
17013,A2ML1,0,9,8854250,8854779,218,54
17014,A2ML1,0,10,8854832,8855508,218,49
17015,A2ML1,0,11,8855593,8857163,218,46
17016,A2ML1,0,12,8857341,8857506,218,21
17017,A2ML1,0,13,8857589,8857945,218,28
17018,A2ML1,0,14,8858103,8860880,218,38
17019,A2ML1,0,15,8860956,8861134,218,26
17020,A2ML1,0,16,8861298,8863793,218,55
17021,A2ML1,0,17,8864009,8867841,218,32
17022,A2ML1,0,18,8868058,8868229,218,27
17023,A2ML1,0,19,8868358,8868536,218,19
17024,A2ML1,0,20,8868628,8869134,218,21
17025,A2ML1,0,21,8869204,8874424,218,24
17026,A2ML1,0,22,8874528,8874970,218,12
17027,A2ML1,0,23,8875013,8876057,218,12
17028,A2ML1,0,24,8875013,8880523,218,16
17029,A2ML1,0,25,8880617,8886506,218,32
17030,A2ML1,1,0,8845175,8845441,218,0
17031,A2ML1,1,1,8845503,8846076,218,35
17032,A2ML1,1,2,8846223,8847548,218,26
17033,A2ML1,1,3,8847699,8848719,218,23
17034,A2ML1,1,4,8848915,8849668,218,26
17035,A2ML1,1,5,8849760,8850159,218,53
17036,A2ML1,1,6,8850275,8851783,218,60
17037,A2ML1,1,7,8852013,8852209,218,50
17038,A2ML1,1,8,8852337,8854127,218,34
17039,A2ML1,1,9,8854250,8854779,218,0
17040,A2ML1,1,10,8854832,8855508,218,0
17041,A2ML1,1,11,8855593,8857163,218,0
17042,A2ML1,1,12,8857341,8857506,218,32
17043,A2ML1,1,13,8857589,8857945,218,28
17044,A2ML1,1,14,8858103,8860880,218,17
17045,A2ML1,1,15,8860956,8861134,218,24
17046,A2ML1,1,16,8861298,8863793,218,0
17047,A2ML1,1,17,8864009,8867841,218,12
17048,A2ML1,1,18,8868058,8868229,218,43
17049,A2ML1,1,19,8868358,8868536,218,61
17050,A2ML1,1,20,8868628,8869134,218,55
17051,A2ML1,1,21,8869204,8874424,218,62
17052,A2ML1,1,22,8874528,8874970,218,66
17053,A2ML1,1,23,8875013,8876057,218,32
17054,A2ML1,1,24,8875013,8880523,218,60
17055,A2ML1,1,25,8880617,8886506,218,33
17056,A2ML1,2,0,8845175,8845441,218,0
17057,A2ML1,2,1,8845503,8846076,218,0
17058,A2ML1,2,2,8846223,8847548,218,0
17059,A2ML1,2,3,8847699,8848719,218,0
17060,A2ML1,2,4,8848915,8849668,218,0
17061,A2ML1,2,5,8849760,8850159,218,0
17062,A2ML1,2,6,8850275,8851783,218,0
17063,A2ML1,2,7,8852013,8852209,218,0
17064,A2ML1,2,8,8852337,8854127,218,0
17065,A2ML1,2,9,8854250,8854779,218,0
17066,A2ML1,2,10,8854832,8855508,218,0
17067,A2ML1,2,11,8855593,8857163,218,0
17068,A2ML1,2,12,8857341,8857506,218,0
17069,A2ML1,2,13,8857589,8857945,218,0
17070,A2ML1,2,14,8858103,8860880,218,0
17071,A2ML1,2,15,8860956,8861134,218,0
17072,A2ML1,2,16,8861298,8863793,218,0
17073,A2ML1,2,17,8864009,8867841,218,0
17074,A2ML1,2,18,8868058,8868229,218,5
17075,A2ML1,2,19,8868358,8868536,218,33
17076,A2ML1,2,20,8868628,8869134,218,37
17077,A2ML1,2,21,8869204,8874424,218,27
17078,A2ML1,2,22,8874528,8874970,218,42
17079,A2ML1,2,23,8875013,8876057,218,0
17080,A2ML1,2,24,8875013,8880523,218,0
17081,A2ML1,2,25,8880617,8886506,218,0
17082,A2ML1,0,0,8845175,8845441,219,0
17083,A2ML1,0,1,8845503,8846076,219,4
17084,A2ML1,0,2,8846223,8847548,219,18
17085,A2ML1,0,3,8847699,8848719,219,22
17086,A2ML1,0,4,8848915,8849668,219,14
17087,A2ML1,0,5,8849760,8850159,219,2
17088,A2ML1,0,6,8850275,8851783,219,1
17089,A2ML1,0,7,8852013,8852209,219,0
17090,A2ML1,0,8,8852337,8854127,219,30
17091,A2ML1,0,9,8854250,8854779,219,45
17092,A2ML1,0,10,8854832,8855508,219,51
17093,A2ML1,0,11,8855593,8857163,219,38
17094,A2ML1,0,12,8857341,8857506,219,24
17095,A2ML1,0,13,8857589,8857945,219,26
17096,A2ML1,0,14,8858103,8860880,219,38
17097,A2ML1,0,15,8860956,8861134,219,32
17098,A2ML1,0,16,8861298,8863793,219,55
17099,A2ML1,0,17,8864009,8867841,219,31
17100,A2ML1,0,18,8868058,8868229,219,32
17101,A2ML1,0,19,8868358,8868536,219,8
17102,A2ML1,0,20,8868628,8869134,219,15
17103,A2ML1,0,21,8869204,8874424,219,18
17104,A2ML1,0,22,8874528,8874970,219,11
17105,A2ML1,0,23,8875013,8876057,219,19
17106,A2ML1,0,24,8875013,8880523,219,22
17107,A2ML1,0,25,8880617,8886506,219,34
17108,A2ML1,1,0,8845175,8845441,219,0
17109,A2ML1,1,1,8845503,8846076,219,34
17110,A2ML1,1,2,8846223,8847548,219,37
